data,covindex
2021-02-27,1.2103703830180021
2021-02-28,1.2139184807513828
2021-03-01,1.206437540304473
2021-03-02,1.191275140797301
2021-03-03,1.1774067970708555
2021-03-04,1.1665173024389381
2021-03-05,1.1566217165287769
2021-03-06,1.1419269377303567
2021-03-07,1.1202384732469235
2021-03-08,1.0955109152585722
2021-03-09,1.0718613364468133
2021-03-10,1.055420143923566
2021-03-11,1.0474735612646109
2021-03-12,1.0459557670748953
2021-03-13,1.041956502996763
2021-03-14,1.033237974478704
2021-03-15,1.0214385503275136
2021-03-16,1.006884204390706
2021-03-17,0.996325868956628
2021-03-18,0.9910117332289393
2021-03-19,0.9878427763596361
2021-03-20,0.9796000100582973
2021-03-21,0.9656929726801871
2021-03-22,0.9463687573919017
2021-03-23,0.9350418974766073
2021-03-24,0.9333696831967385
2021-03-25,0.9409542165435092
2021-03-26,0.9540182227529757
2021-03-27,0.9643602258498734
2021-03-28,0.9686601247818787
